Date,basin,SWSI
2016-05-01,Colorado,-0.64
2016-05-01,South_Platte,2.07
2016-05-01,Yampa_White_N_Platte,-0.37
2016-05-01,Arkansas,1.8
2016-05-01,Rio_Grande,-0.65
2016-05-01,San_Juan,-0.54
2016-06-01,Gunnison,0.33
2016-06-01,Colorado,0.05
2016-06-01,South_Platte,1.89
2016-06-01,Yampa_White_N_Platte,0.46
2016-06-01,Arkansas,1.84
2016-06-01,Rio_Grande,-0.47
2016-06-01,San_Juan,0.38
2016-07-01,Gunnison,1.47
2016-07-01,Colorado,1.64
2016-07-01,South_Platte,2.5
2016-07-01,Yampa_White_N_Platte,0.21
2016-07-01,Arkansas,2.35
2016-07-01,Rio_Grande,0.9
2016-07-01,San_Juan,1.5
2016-08-01,Gunnison,-0.13
2016-08-01,Colorado,-0.04
2016-08-01,South_Platte,1.78
2016-08-01,Yampa_White_N_Platte,-0.32
2016-08-01,Arkansas,1.91
2016-08-01,Rio_Grande,0.55
2016-08-01,San_Juan,1.38
2016-09-01,Gunnison,0.65
2016-09-01,Colorado,-0.22
2016-09-01,South_Platte,2.22
2016-09-01,Yampa_White_N_Platte,-0.45
2016-09-01,Arkansas,2.01
2016-09-01,Rio_Grande,1.26
2016-09-01,San_Juan,2.22
2016-10-01,Gunnison,-0.09
2016-10-01,Colorado,0.96
2016-10-01,South_Platte,2.78
2016-10-01,Yampa_White_N_Platte,3.59
2016-10-01,Arkansas,2.01
2016-10-01,Rio_Grande,1.83
2016-10-01,San_Juan,2.08
2016-11-01,Gunnison,-0.49
2016-11-01,Colorado,0
2016-11-01,South_Platte,1.75
2016-11-01,Yampa_White_N_Platte,3.83
2016-11-01,Arkansas,2.01
2016-11-01,Rio_Grande,2.01
2016-11-01,San_Juan,2.5
2016-12-01,Gunnison,-0.23
2016-12-01,Colorado,0.52
2016-12-01,South_Platte,1.78
2016-12-01,Yampa_White_N_Platte,4.02
2016-12-01,Arkansas,2
2016-12-01,Rio_Grande,1.99
2016-12-01,San_Juan,2.78
2017-01-01,Gunnison,0.52
2017-01-01,Colorado,0
2017-01-01,South_Platte,0.89
2017-01-01,Yampa_White_N_Platte,-0.57
2017-01-01,Arkansas,1.65
2017-01-01,Rio_Grande,-0.18
2017-01-01,San_Juan,0.67
2017-02-01,Gunnison,2.88
2017-02-01,Colorado,2.49
2017-02-01,South_Platte,1.71
2017-02-01,Yampa_White_N_Platte,0.63
2017-02-01,Arkansas,2.04
2017-02-01,Rio_Grande,1.65
2017-02-01,San_Juan,2.37
2017-03-01,Gunnison,2.94
2017-03-01,Colorado,2.48
2017-03-01,South_Platte,1.6
2017-03-01,Yampa_White_N_Platte,0.4
2017-03-01,Arkansas,1.74
2017-03-01,Rio_Grande,1.46
2017-03-01,San_Juan,2.22
2017-04-01,Gunnison,2.67
2017-04-01,Colorado,1.26
2017-04-01,South_Platte,1.01
2017-04-01,Yampa_White_N_Platte,-0.69
2017-04-01,Arkansas,1.6
2017-04-01,Rio_Grande,0.86
2017-04-01,San_Juan,1.61
2017-05-01,Gunnison,3.27
2017-05-01,Colorado,1.5
2017-05-01,South_Platte,0.92
2017-05-01,Yampa_White_N_Platte,-0.31
2017-05-01,Arkansas,1.66
2017-05-01,Rio_Grande,0.91
2017-05-01,San_Juan,1.71
2017-06-01,Gunnison,1.49
2017-06-01,Colorado,1.47
2017-06-01,South_Platte,2.31
2017-06-01,Yampa_White_N_Platte,-0.49
2017-06-01,Arkansas,1.93
2017-06-01,Rio_Grande,0.61
2017-06-01,San_Juan,1.18
2017-07-01,Gunnison,2.34
2017-07-01,Colorado,0.86
2017-07-01,South_Platte,2.45
2017-07-01,Yampa_White_N_Platte,-0.6
2017-07-01,Arkansas,2.85
2017-07-01,Rio_Grande,1.1
2017-07-01,San_Juan,1.77
2017-08-01,Gunnison,1.9
2017-08-01,Colorado,0.07
2017-08-01,South_Platte,2.53
2017-08-01,Yampa_White_N_Platte,-0.38
2017-08-01,Arkansas,2.65
2017-08-01,Rio_Grande,1.48
2017-08-01,San_Juan,2.44
2017-09-01,Gunnison,3.01
2017-09-01,Colorado,0.73
2017-09-01,South_Platte,3.1
2017-09-01,Yampa_White_N_Platte,0.51
2017-09-01,Arkansas,3.14
2017-09-01,Rio_Grande,2.95
2017-09-01,San_Juan,2.51
2017-10-01,Gunnison,2.89
2017-10-01,Colorado,0.71
2017-10-01,South_Platte,3.11
2017-10-01,Yampa_White_N_Platte,3.45
2017-10-01,Arkansas,2.89
2017-10-01,Rio_Grande,3.13
2017-10-01,San_Juan,2.02
2017-11-01,Gunnison,2.42
2017-11-01,Colorado,-0.18
2017-11-01,South_Platte,3.17
2017-11-01,Yampa_White_N_Platte,3.77
2017-11-01,Arkansas,3.02
2017-11-01,Rio_Grande,3.12
2017-11-01,San_Juan,1.66
2017-12-01,Gunnison,2.73
2017-12-01,Colorado,0.28
2017-12-01,South_Platte,3.44
2017-12-01,Yampa_White_N_Platte,3.78
2017-12-01,Arkansas,2.9
2017-12-01,Rio_Grande,3.1
2017-12-01,San_Juan,1.68
2018-01-01,Gunnison,-2.86
2018-01-01,Colorado,-2.16
2018-01-01,South_Platte,1.31
2018-01-01,Yampa_White_N_Platte,-1.95
2018-01-01,Arkansas,1.99
2018-01-01,Rio_Grande,-3.01
2018-01-01,San_Juan,-2.85
2018-02-01,Gunnison,-3.15
2018-02-01,Colorado,-2.37
2018-02-01,South_Platte,1.19
2018-02-01,Yampa_White_N_Platte,-2.27
2018-02-01,Arkansas,1.98
2018-02-01,Rio_Grande,-3.18
2018-02-01,San_Juan,-2.95
2018-03-01,Gunnison,-3.1
2018-03-01,Colorado,-2.25
2018-03-01,South_Platte,1.25
2018-03-01,Yampa_White_N_Platte,-1.98
2018-03-01,Arkansas,1.72
2018-03-01,Rio_Grande,-2.43
2018-03-01,San_Juan,-2.84
2018-04-01,Gunnison,-3.53
2018-04-01,Colorado,-2.93
2018-04-01,South_Platte,1.09
2018-04-01,Yampa_White_N_Platte,-2.08
2018-04-01,Arkansas,1.65
2018-04-01,Rio_Grande,-3.24
2018-04-01,San_Juan,-3.14
2018-05-01,Gunnison,-3.48
2018-05-01,Colorado,-1.74
2018-05-01,South_Platte,0.23
2018-05-01,Yampa_White_N_Platte,-1.53
2018-05-01,Arkansas,1.59
2018-05-01,Rio_Grande,-3.67
2018-05-01,San_Juan,-3.31
2018-06-01,Gunnison,-3.65
2018-06-01,Colorado,-3.53
2018-06-01,South_Platte,1.27
2018-06-01,Yampa_White_N_Platte,-2.59
2018-06-01,Arkansas,1.4
2018-06-01,Rio_Grande,-3.67
2018-06-01,San_Juan,-3.34
2018-07-01,Gunnison,-3.68
2018-07-01,Colorado,-3.59
2018-07-01,South_Platte,-0.14
2018-07-01,Yampa_White_N_Platte,-3.59
2018-07-01,Arkansas,0.61
2018-07-01,Rio_Grande,-3.64
2018-07-01,San_Juan,-3.35
2018-08-01,Gunnison,-3.75
2018-08-01,Colorado,-3.65
2018-08-01,South_Platte,-0.23
2018-08-01,Yampa_White_N_Platte,-3.43
2018-08-01,Arkansas,1.58
2018-08-01,Rio_Grande,-1.77
2018-08-01,San_Juan,-2.56
2018-09-01,Gunnison,-3.75
2018-09-01,Colorado,-3.56
2018-09-01,South_Platte,0.56
2018-09-01,Yampa_White_N_Platte,-2.69
2018-09-01,Arkansas,1.8
2018-09-01,Rio_Grande,-1.99
2018-09-01,San_Juan,-2.26
2018-10-01,Gunnison,-3.82
2018-10-01,Colorado,-3.13
2018-10-01,South_Platte,-0.1
2018-10-01,Yampa_White_N_Platte,0.82
2018-10-01,Arkansas,1.95
2018-10-01,Rio_Grande,1.54
2018-10-01,San_Juan,-0.9
2018-11-01,Gunnison,-3.89
2018-11-01,Colorado,-2.85
2018-11-01,South_Platte,-0.06
2018-11-01,Yampa_White_N_Platte,1.42
2018-11-01,Arkansas,2
2018-11-01,Rio_Grande,1.6
2018-11-01,San_Juan,-0.86
2018-12-01,Gunnison,-3.89
2018-12-01,Colorado,-2.78
2018-12-01,South_Platte,-1.03
2018-12-01,Yampa_White_N_Platte,0.49
2018-12-01,Arkansas,1.97
2018-12-01,Rio_Grande,1.67
2018-12-01,San_Juan,-0.87
2019-01-01,Gunnison,-3.9
2019-01-01,Colorado,-2.43
2019-01-01,South_Platte,-0.33
2019-01-01,Yampa_White_N_Platte,0.68
2019-01-01,Arkansas,1.89
2019-01-01,Rio_Grande,1.35
2019-01-01,San_Juan,-0.89
2019-02-01,Gunnison,-1.79
2019-02-01,Colorado,-0.17
2019-02-01,South_Platte,0.38
2019-02-01,Yampa_White_N_Platte,-0.54
2019-02-01,Arkansas,1.38
2019-02-01,Rio_Grande,-0.8
2019-02-01,San_Juan,-1.44
2019-03-01,Gunnison,-0.11
2019-03-01,Colorado,0.45
2019-03-01,South_Platte,0.37
2019-03-01,Yampa_White_N_Platte,-0.33
2019-03-01,Arkansas,1.43
2019-03-01,Rio_Grande,0.58
2019-03-01,San_Juan,0.6
2019-04-01,Gunnison,2.61
2019-04-01,Colorado,2.56
2019-04-01,South_Platte,1.17
2019-04-01,Yampa_White_N_Platte,0.43
2019-04-01,Arkansas,1.73
2019-04-01,Rio_Grande,2.79
2019-04-01,San_Juan,1.87
2019-05-01,Gunnison,3.37
2019-05-01,Colorado,2.71
2019-05-01,South_Platte,0.81
2019-05-01,Yampa_White_N_Platte,0.13
2019-05-01,Arkansas,1.69
2019-05-01,Rio_Grande,2.92
2019-05-01,San_Juan,3.05
2019-06-01,Gunnison,3.46
2019-06-01,Colorado,3.34
2019-06-01,South_Platte,1.77
2019-06-01,Yampa_White_N_Platte,2.4
2019-06-01,Arkansas,2.91
2019-06-01,Rio_Grande,3.94
2019-06-01,San_Juan,2.52
2019-07-01,Gunnison,3.33
2019-07-01,Colorado,3.16
2019-07-01,South_Platte,1.81
2019-07-01,Yampa_White_N_Platte,2.98
2019-07-01,Arkansas,1.63
2019-07-01,Rio_Grande,3.86
2019-07-01,San_Juan,4.04
2019-08-01,Gunnison,3.8
2019-08-01,Colorado,3.63
2019-08-01,South_Platte,3.73
2019-08-01,Yampa_White_N_Platte,3.65
2019-08-01,Arkansas,2.51
2019-08-01,Rio_Grande,3.23
2019-08-01,San_Juan,3.95
2019-09-01,Gunnison,3.07
2019-09-01,Colorado,3.22
2019-09-01,South_Platte,3.17
2019-09-01,Yampa_White_N_Platte,3.08
2019-09-01,Arkansas,2.05
2019-09-01,Rio_Grande,2.79
2019-09-01,San_Juan,3.41
2019-10-01,Gunnison,2.93
2019-10-01,Colorado,3.21
2019-10-01,South_Platte,3.21
2019-10-01,Yampa_White_N_Platte,4.04
2019-10-01,Arkansas,1.98
2019-10-01,Rio_Grande,2.7
2019-10-01,San_Juan,2.53
2019-11-01,Gunnison,2.93
2019-11-01,Colorado,0.89
2019-11-01,South_Platte,3.09
2019-11-01,Yampa_White_N_Platte,4.04
2019-11-01,Arkansas,2
2019-11-01,Rio_Grande,2.31
2019-11-01,San_Juan,2.39
2019-12-01,Gunnison,2.53
2019-12-01,Colorado,1.5
2019-12-01,South_Platte,3.12
2019-12-01,Yampa_White_N_Platte,4.04
2019-12-01,Arkansas,2.02
2019-12-01,Rio_Grande,2.23
2019-12-01,San_Juan,2.33
2020-01-01,Gunnison,-0.35
2020-01-01,Colorado,-0.52
2020-01-01,South_Platte,1.34
2020-01-01,Yampa_White_N_Platte,-0.56
2020-01-01,Arkansas,1.72
2020-01-01,Rio_Grande,-0.15
2020-01-01,San_Juan,-0.05
2020-02-01,Gunnison,-0.51
2020-02-01,Colorado,-0.61
2020-02-01,South_Platte,1.25
2020-02-01,Yampa_White_N_Platte,-0.53
2020-02-01,Arkansas,1.53
2020-02-01,Rio_Grande,-1.09
2020-02-01,San_Juan,-0.72
2020-03-01,Gunnison,-1.63
2020-03-01,Colorado,0.36
2020-03-01,South_Platte,1.61
2020-03-01,Yampa_White_N_Platte,0.01
2020-03-01,Arkansas,1.35
2020-03-01,Rio_Grande,-1.81
2020-03-01,San_Juan,-1.58
2020-04-01,Gunnison,-1.59
2020-04-01,Colorado,-0.25
2020-04-01,South_Platte,1.52
2020-04-01,Yampa_White_N_Platte,-0.06
2020-04-01,Arkansas,1.3
2020-04-01,Rio_Grande,-1.8
2020-04-01,San_Juan,-1.47
2020-05-01,Gunnison,-1.74
2020-05-01,Colorado,-0.62
2020-05-01,South_Platte,1.34
2020-05-01,Yampa_White_N_Platte,-0.42
2020-05-01,Arkansas,0.06
2020-05-01,Rio_Grande,-2.46
2020-05-01,San_Juan,-1.94
2020-06-01,Gunnison,-2.97
2020-06-01,Colorado,-1.71
2020-06-01,South_Platte,0.62
2020-06-01,Yampa_White_N_Platte,-1.32
2020-06-01,Arkansas,0.04
2020-06-01,Rio_Grande,-3.43
2020-06-01,San_Juan,-2.46
2020-07-01,Gunnison,-3.42
2020-07-01,Colorado,-1.35
2020-07-01,South_Platte,0.02
2020-07-01,Yampa_White_N_Platte,-1.32
2020-07-01,Arkansas,-0.02
2020-07-01,Rio_Grande,-2.47
2020-07-01,San_Juan,-2.3
2020-08-01,Gunnison,-3.02
2020-08-01,Colorado,-2.32
2020-08-01,South_Platte,0.11
2020-08-01,Yampa_White_N_Platte,-1.91
2020-08-01,Arkansas,0.04
2020-08-01,Rio_Grande,-2.31
2020-08-01,San_Juan,-1.95
2020-09-01,Gunnison,-3.2
2020-09-01,Colorado,-2.74
2020-09-01,South_Platte,-0.21
2020-09-01,Yampa_White_N_Platte,-2.36
2020-09-01,Arkansas,-0.4
2020-09-01,Rio_Grande,-2.01
2020-09-01,San_Juan,-1.31
2020-10-01,Gunnison,-3.28
2020-10-01,Colorado,-0.61
2020-10-01,South_Platte,0.01
2020-10-01,Yampa_White_N_Platte,1.9
2020-10-01,Arkansas,0.86
2020-10-01,Rio_Grande,0.8
2020-10-01,San_Juan,-0.74
2020-11-01,Gunnison,-3.4
2020-11-01,Colorado,-0.48
2020-11-01,South_Platte,-0.57
2020-11-01,Yampa_White_N_Platte,2.36
2020-11-01,Arkansas,0.97
2020-11-01,Rio_Grande,1.01
2020-11-01,San_Juan,-0.78
2020-12-01,Gunnison,-3.42
2020-12-01,Colorado,0.02
2020-12-01,South_Platte,-1.04
2020-12-01,Yampa_White_N_Platte,2.44
2020-12-01,Arkansas,0.79
2020-12-01,Rio_Grande,1.11
2020-12-01,San_Juan,-0.8
2021-01-01,Gunnison,-3.09
2021-01-01,Colorado,-2.83
2021-01-01,South_Platte,-1.72
2021-01-01,Yampa_White_N_Platte,-2.05
2021-01-01,Arkansas,-0.03
2021-01-01,Rio_Grande,-0.87
2021-01-01,San_Juan,-2.71
2021-02-01,Gunnison,-3.18
2021-02-01,Colorado,-3.26
2021-02-01,South_Platte,-2.29
2021-02-01,Yampa_White_N_Platte,-2.87
2021-02-01,Arkansas,-0.23
2021-02-01,Rio_Grande,-0.87
2021-02-01,San_Juan,-2.81
2021-03-01,Gunnison,-2.99
2021-03-01,Colorado,-2.7
2021-03-01,South_Platte,-1.45
2021-03-01,Yampa_White_N_Platte,-1.6
2021-03-01,Arkansas,-1.97
2021-03-01,Rio_Grande,-1.32
2021-03-01,San_Juan,-3.16
2021-04-01,Gunnison,-3.02
2021-04-01,Colorado,-2.64
2021-04-01,South_Platte,-0.59
2021-04-01,Yampa_White_N_Platte,-2
2021-04-01,Arkansas,-1.41
2021-04-01,Rio_Grande,-1.29
2021-04-01,San_Juan,-3.2
2021-05-01,Gunnison,-3.19
2021-05-01,Colorado,-3.18
2021-05-01,South_Platte,-0.52
2021-05-01,Yampa_White_N_Platte,-2.1
2021-05-01,Arkansas,-1.78
2021-05-01,Rio_Grande,-2.46
2021-05-01,San_Juan,-3.32
2021-06-01,Gunnison,-3.99
2021-06-01,Colorado,-3.54
2021-06-01,South_Platte,0.62
2021-06-01,Yampa_White_N_Platte,-3.63
2021-06-01,Arkansas,-1.3
2021-06-01,Rio_Grande,-2.63
2021-06-01,San_Juan,-3.42
2021-07-01,Gunnison,-3.33
2021-07-01,Colorado,-3.39
2021-07-01,South_Platte,0.73
2021-07-01,Yampa_White_N_Platte,-3.7
2021-07-01,Arkansas,-1.32
2021-07-01,Rio_Grande,-1.46
2021-07-01,San_Juan,-3.25
2021-08-01,Gunnison,-3.71
2021-08-01,Colorado,-3.57
2021-08-01,South_Platte,0.43
2021-08-01,Yampa_White_N_Platte,-3.59
2021-08-01,Arkansas,-1.39
2021-08-01,Rio_Grande,-0.18
2021-08-01,San_Juan,-3.13
2021-10-01,Gunnison,-4.04
2021-10-01,Colorado,-3.37
2021-10-01,South_Platte,0.38
2021-10-01,Yampa_White_N_Platte,-1.3
2021-10-01,Arkansas,-0.82
2021-10-01,Rio_Grande,0.82
2021-10-01,San_Juan,-2.76
2022-01-01,Gunnison,-0.35
2022-01-01,Colorado,1.37
2022-01-01,South_Platte,-0.35
2022-01-01,Yampa_White_N_Platte,0.94
2022-01-01,Arkansas,-1.28
2022-01-01,Rio_Grande,0.13
2022-01-01,San_Juan,-0.81
2021-09-01,Gunnison,-3.67
2021-09-01,Colorado,-2.82
2021-09-01,South_Platte,0.79
2021-09-01,Yampa_White_N_Platte,-2.92
2021-09-01,Arkansas,-1.17
2021-09-01,Rio_Grande,-1.35
2021-09-01,San_Juan,-3.25
2021-11-01,Gunnison,-4.04
2021-11-01,Colorado,-3.23
2021-11-01,South_Platte,-0.08
2021-11-01,Yampa_White_N_Platte,-1.28
2021-11-01,Arkansas,-0.85
2021-11-01,Rio_Grande,0.97
2021-11-01,San_Juan,-2.75
2021-12-01,Gunnison,-4.04
2021-12-01,Colorado,-3.06
2021-12-01,South_Platte,-0.54
2021-12-01,Yampa_White_N_Platte,-1.32
2021-12-01,Arkansas,-1.02
2021-12-01,Rio_Grande,0.97
2021-12-01,San_Juan,-2.74
2022-02-01,Gunnison,-1.89
2022-02-01,Colorado,-0.46
2022-02-01,South_Platte,-0.02
2022-02-01,Yampa_White_N_Platte,-0.04
2022-02-01,Arkansas,-1.75
2022-02-01,Rio_Grande,-1.37
2022-02-01,San_Juan,-2.58
2022-03-01,Gunnison,-1.93
2022-03-01,Colorado,-0.45
2022-03-01,South_Platte,-0.96
2022-03-01,Yampa_White_N_Platte,-0.94
2022-03-01,Arkansas,-2.24
2022-03-01,Rio_Grande,-1.28
2022-03-01,San_Juan,-2.65
2022-08-01,Gunnison,-3.65
2022-08-01,Colorado,-1.61
2022-08-01,South_Platte,0.19
2022-08-01,Yampa_White_N_Platte,-0.49
2022-08-01,Arkansas,-2.06
2022-08-01,Rio_Grande,0.19
2022-08-01,San_Juan,-2.99
2022-04-01,Gunnison,-1.95
2022-04-01,Colorado,-1.3
2022-04-01,South_Platte,-0.67
2022-04-01,Yampa_White_N_Platte,-1.14
2022-04-01,Arkansas,-2.06
2022-04-01,Rio_Grande,-1.48
2022-04-01,San_Juan,-2.65
2022-05-01,Gunnison,-3.06
2022-05-01,Colorado,-1.5
2022-05-01,South_Platte,-0.77
2022-05-01,Yampa_White_N_Platte,-0.6
2022-05-01,Arkansas,-2
2022-05-01,Rio_Grande,-1.74
2022-05-01,San_Juan,-2.92
2022-06-01,Gunnison,-3.39
2022-06-01,Colorado,-0.91
2022-06-01,South_Platte,-0.15
2022-06-01,Yampa_White_N_Platte,-0.62
2022-06-01,Arkansas,-2.26
2022-06-01,Rio_Grande,-3.71
2022-06-01,San_Juan,-3.36
2022-07-01,Gunnison,-3.32
2022-07-01,Colorado,-2
2022-07-01,South_Platte,-0.72
2022-07-01,Yampa_White_N_Platte,NA
2022-07-01,Arkansas,-2.2
2022-07-01,Rio_Grande,-3.06
2022-07-01,San_Juan,-3.29
