"#DOWNLOAD URL# http://data.usbr.gov/rise/api/result/download?after=1969-06-01&before=2023-03-14&filename=Turquoise%20Lake%20and%20Sugarloaf%20Dam%20Daily%20Lake%2FReservoir%20Release%20-%20Total-cfs%20Time%20Series%20Data%20%281969-06-01%20-%202023-03-14%29&itemId=817&order=ASC&type=csv","","","","","",""
"#DOWNLOAD DATE# 2023-03-16","","","","","",""
"#LOCATION INFORMATION#","","","","","",""
"Location","State","Coordinates (long, lat)","Timezone","Location Type","",""
"Turquoise Lake and Sugarloaf Dam","CO","(-106.3742, 39.2528)","MT","Lake/Reservoir","",""
"","","","","","",""
"#SERIES DATA#","","","","","",""
"Location","Parameter","Result","Units","Timestep","Aggregation","Datetime (UTC)"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1982-12-24 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1982-12-25 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1982-12-26 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1982-12-27 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1982-12-28 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1982-12-29 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1982-12-30 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1982-12-31 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-01-01 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","179.9","cfs","daily","average","1983-01-02 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","0","cfs","daily","average","1983-01-03 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-01-04 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","330.41","cfs","daily","average","1983-01-05 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-01-06 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-01-07 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-01-08 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-01-09 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-01-10 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-01-11 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-01-12 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-01-13 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-01-14 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-01-15 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-01-16 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-01-17 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-01-18 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-01-19 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-01-20 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-01-21 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-01-22 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-01-23 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-01-24 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-01-25 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-01-26 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-01-27 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-01-28 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-01-29 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-01-30 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-01-31 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-02-01 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-02-02 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-02-03 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-02-04 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-02-05 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-02-06 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-02-07 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-02-08 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-02-09 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-02-10 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-02-11 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-02-12 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-02-13 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-02-14 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-02-15 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-02-16 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-02-17 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-02-18 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-02-19 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-02-20 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-02-21 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-02-22 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-02-23 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.51","cfs","daily","average","1983-02-24 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-02-25 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-02-26 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.9","cfs","daily","average","1983-02-27 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","154.9","cfs","daily","average","1983-02-28 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-03-01 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-03-02 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-03-03 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-03-04 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-03-05 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-03-06 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-03-07 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-03-08 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-03-09 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-03-10 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-03-11 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-03-12 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-03-13 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-03-14 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-03-15 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-03-16 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-03-17 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-03-18 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-03-19 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-03-20 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","35.63","cfs","daily","average","1983-03-21 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","38.5","cfs","daily","average","1983-03-22 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","38.5","cfs","daily","average","1983-03-23 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","37.8","cfs","daily","average","1983-03-24 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","35.6","cfs","daily","average","1983-03-25 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","34.5","cfs","daily","average","1983-03-26 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","34.5","cfs","daily","average","1983-03-27 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","34.5","cfs","daily","average","1983-03-28 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","34.5","cfs","daily","average","1983-03-29 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","34.5","cfs","daily","average","1983-03-30 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","34.5","cfs","daily","average","1983-03-31 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","34.5","cfs","daily","average","1983-04-01 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","34.5","cfs","daily","average","1983-04-02 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","34.5","cfs","daily","average","1983-04-03 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","34.5","cfs","daily","average","1983-04-04 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","34.5","cfs","daily","average","1983-04-05 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","34.5","cfs","daily","average","1983-04-06 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","34.5","cfs","daily","average","1983-04-07 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","32.39","cfs","daily","average","1983-04-08 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-04-09 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-04-10 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-04-11 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-04-12 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-04-13 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-04-14 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-04-15 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-04-16 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-04-17 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-04-18 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-04-19 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-04-20 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.9","cfs","daily","average","1983-04-21 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","30.7","cfs","daily","average","1983-04-22 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","30.7","cfs","daily","average","1983-04-23 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","30.7","cfs","daily","average","1983-04-24 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","30.7","cfs","daily","average","1983-04-25 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","30.7","cfs","daily","average","1983-04-26 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","29.37","cfs","daily","average","1983-04-27 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","28.7","cfs","daily","average","1983-04-28 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","28.7","cfs","daily","average","1983-04-29 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","28.7","cfs","daily","average","1983-04-30 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","28.7","cfs","daily","average","1983-05-01 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","28.7","cfs","daily","average","1983-05-02 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","28.7","cfs","daily","average","1983-05-03 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","28.7","cfs","daily","average","1983-05-04 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","19.59","cfs","daily","average","1983-05-05 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","28.7","cfs","daily","average","1983-05-06 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","28.7","cfs","daily","average","1983-05-07 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","28.7","cfs","daily","average","1983-05-08 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","34.83","cfs","daily","average","1983-05-09 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","39.73","cfs","daily","average","1983-05-10 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-05-11 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-05-12 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-05-13 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-05-14 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-05-15 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-05-16 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-05-17 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-05-18 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-05-19 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-05-20 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-05-21 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-05-22 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-05-23 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-05-24 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-05-25 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-05-26 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-05-27 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-05-28 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-05-29 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-05-30 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-05-31 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-06-01 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-06-02 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-06-03 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-06-04 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-06-05 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-06-06 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-06-07 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-06-08 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-06-09 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-06-10 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-06-11 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-06-12 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-06-13 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-06-14 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-06-15 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-06-16 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-06-17 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-06-18 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","40","cfs","daily","average","1983-06-19 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","128.92","cfs","daily","average","1983-06-20 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","225.88","cfs","daily","average","1983-06-21 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","269.12","cfs","daily","average","1983-06-22 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","423.75","cfs","daily","average","1983-06-23 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","425","cfs","daily","average","1983-06-24 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","425","cfs","daily","average","1983-06-25 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","425","cfs","daily","average","1983-06-26 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","425","cfs","daily","average","1983-06-27 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","425","cfs","daily","average","1983-06-28 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","612.5","cfs","daily","average","1983-06-29 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","709.25","cfs","daily","average","1983-06-30 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","820.83","cfs","daily","average","1983-07-01 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","706.25","cfs","daily","average","1983-07-02 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","610.02","cfs","daily","average","1983-07-03 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","601.8","cfs","daily","average","1983-07-04 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","622.63","cfs","daily","average","1983-07-05 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","651.8","cfs","daily","average","1983-07-06 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","645.34","cfs","daily","average","1983-07-07 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","696.18","cfs","daily","average","1983-07-08 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","699.46","cfs","daily","average","1983-07-09 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","751.8","cfs","daily","average","1983-07-10 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","738.18","cfs","daily","average","1983-07-11 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","739","cfs","daily","average","1983-07-12 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","724","cfs","daily","average","1983-07-13 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","759","cfs","daily","average","1983-07-14 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","739","cfs","daily","average","1983-07-15 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","734","cfs","daily","average","1983-07-16 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","729","cfs","daily","average","1983-07-17 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","734","cfs","daily","average","1983-07-18 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","749","cfs","daily","average","1983-07-19 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","749","cfs","daily","average","1983-07-20 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","718.79","cfs","daily","average","1983-07-21 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","715.67","cfs","daily","average","1983-07-22 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","699","cfs","daily","average","1983-07-23 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","609.94","cfs","daily","average","1983-07-24 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","451.54","cfs","daily","average","1983-07-25 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","329.92","cfs","daily","average","1983-07-26 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","317.42","cfs","daily","average","1983-07-27 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","400.79","cfs","daily","average","1983-07-28 19:00:00"
"Turquoise Lake and Sugarloaf Dam","Lake/Reservoir Release - Total","569","cfs","daily","average","1983-07-29 19:00:00"
