Basin,HUC8,HUC8 Name,Report Year,Report Month,Component Type,Component ID,Component Name,Component Volume,Component NEP
Yampa-White,14050002,Lower Yampa,2011,1,ForecastedRunoff,09251000,YAMPA RIVER NEAR MAYBELL,1280000.00,76.90
Yampa-White,14050003,Little Snake,2011,1,ForecastedRunoff,09260000,LITTLE SNAKE RIVER NEAR LILY,435000.00,56.02
Yampa-White,14050005,Upper White,2011,1,ForecastedRunoff,09304500,WHITE RIVER NEAR MEEKER,335000.00,73.68
Arkansas,11020001,Arkansas Headwaters,2011,1,ForecastedRunoff,07091500,ARKANSAS RIVER AT SALIDA,305000.00,78.91
Arkansas,11020001,Arkansas Headwaters,2011,1,ReservoirStorage,07007020,CLEAR CREEK RESERVOIR,7400.00,64.51
Arkansas,11020001,Arkansas Headwaters,2011,1,ReservoirStorage,07007110,TURQUOISE LAKE,83364.00,41.58
Arkansas,11020001,Arkansas Headwaters,2011,1,ReservoirStorage,07007120,TWIN LAKES RESERVOIR,44333.00,38.52
Arkansas,11020001,Arkansas Headwaters,2011,1,ReservoirStorage,09009040,HOMESTAKE RESERVOIR,37400.00,63.00
Arkansas,11020002,Upper Arkansas,2011,1,ForecastedRunoff,07099400,PUEBLO RESERVOIR INFLOW,430000.00,72.45
Arkansas,11020002,Upper Arkansas,2011,1,ReservoirStorage,07007090,PUEBLO RESERVOIR,207342.00,75.69
Arkansas,11020005,Upper Arkansas-Lake Meredith,2011,1,ForecastedRunoff,07099400,ARKANSAS RIVER ABOVE PUEBLO,430000.00,72.45
Arkansas,11020005,Upper Arkansas-Lake Meredith,2011,1,ForecastedRunoff,07111000,HUERFANO RIVER NEAR REDWING,9000.00,30.17
Arkansas,11020005,Upper Arkansas-Lake Meredith,2011,1,ForecastedRunoff,07114000,CUCHARAS RIVER AT BOYD RANCH NR LA VETA,8500.00,40.08
Arkansas,11020005,Upper Arkansas-Lake Meredith,2011,1,ReservoirStorage,07007070,MEREDITH RESERVOIR,24930.00,65.40
Arkansas,11020005,Upper Arkansas-Lake Meredith,2011,1,ReservoirStorage,07007130,LAKE HENRY,5121.00,73.24
Arkansas,11020006,Huerfano,2011,1,ForecastedRunoff,07111000,HUERFANO RIVER NEAR REDWING,9000.00,30.17
Arkansas,11020006,Huerfano,2011,1,ForecastedRunoff,07114000,CUCHARAS RIVER AT BOYD RANCH NR LA VETA,8500.00,40.08
Arkansas,11020006,Huerfano,2011,1,ReservoirStorage,07007030,CUCHARAS RESERVOIR,59.60,34.30
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2011,1,ForecastedRunoff,07099400,ARKANSAS RIVER ABOVE PUEBLO,430000.00,72.45
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2011,1,ForecastedRunoff,07111000,HUERFANO RIVER NEAR REDWING,9000.00,30.17
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2011,1,ForecastedRunoff,07114000,CUCHARAS RIVER AT BOYD RANCH NR LA VETA,8500.00,40.08
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2011,1,ForecastedRunoff,07124500,PURGATOIRE RIVER AT TRINIDAD,18477.74,35.09
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2011,1,ReservoirStorage,07007010,ADOBE CREEK RESERVOIR,27886.00,63.53
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2011,1,ReservoirStorage,07007060,JOHN MARTIN RESERVOIR,42400.00,52.54
Arkansas,11020010,Purgatoire,2011,1,ForecastedRunoff,07124500,PURGATOIRE RIVER AT TRINIDAD,18477.74,35.09
Arkansas,11020010,Purgatoire,2011,1,ReservoirStorage,07007100,TRINIDAD LAKE,16700.00,46.17
Colorado,14010001,Colorado Headwaters,2011,1,ForecastedRunoff,09070500,COLORADO RIVER NEAR DOTSERO,1720000.00,69.86
Colorado,14010001,Colorado Headwaters,2011,1,ReservoirStorage,09009150,WILLIAMS FORK RESERVOIR,81300.00,94.36
Colorado,14010001,Colorado Headwaters,2011,1,ReservoirStorage,09041395,WOLFORD MOUNTAIN RESERVOIR,54300.00,98.37
Colorado,14010002,Blue,2011,1,ForecastedRunoff,09057500,BLUE RIVER INFLOW TO GREEN MOUNTAIN RES,335000.00,80.26
Colorado,14010002,Blue,2011,1,ReservoirStorage,09009030,GREEN MOUNTAIN RESERVOIR,71500.00,21.11
Colorado,14010003,Eagle,2011,1,ForecastedRunoff,09070000,EAGLE RIVER BELOW GYPSUM,380000.00,69.47
Colorado,14010004,Roaring Fork,2011,1,ForecastedRunoff,09085000,ROARING FORK AT GLENWOOD SPRINGS,840000.00,75.85
Colorado,14010004,Roaring Fork,2011,1,ReservoirStorage,09009110,RUEDI RESERVOIR,74077.00,22.03
Colorado,14010005,Colorado Headwaters-Plateau,2011,1,ForecastedRunoff,09095500,COLORADO RIVER NEAR CAMEO,2910000.00,75.18
Colorado,14010005,Colorado Headwaters-Plateau,2011,1,ReservoirStorage,09009140,VEGA RESERVOIR,11800.00,54.73
Gunnison,14020001,East-Taylor,2011,1,ForecastedRunoff,09109209,TAYLOR R INF TO TAYLOR PARK RESERVOIR,120000.00,74.75
Gunnison,14020001,East-Taylor,2011,1,ForecastedRunoff,09112500,EAST RIVER AT ALMONT,230000.00,72.72
Gunnison,14020001,East-Taylor,2011,1,ReservoirStorage,09009120,TAYLOR PARK RESERVOIR,74333.00,74.50
Gunnison,14020002,Upper Gunnison,2011,1,ForecastedRunoff,09124500,"LAKE FORK AT GATEVIEW, CO",130000.00,58.56
Gunnison,14020002,Upper Gunnison,2011,1,ForecastedRunoff,09124800,GUNNISON R INF TO BLUE MESA RESERVOIR,810000.00,68.58
Gunnison,14020002,Upper Gunnison,2011,1,ReservoirStorage,09009010,BLUE MESA RESERVOIR,557005.00,36.09
Gunnison,14020002,Upper Gunnison,2011,1,ReservoirStorage,09009080,MORROW POINT RESERVOIR,112199.00,46.91
Gunnison,14020002,Upper Gunnison,2011,1,ReservoirStorage,09009330,FRUITLAND RESERVOIR,1000.00,57.77
Gunnison,14020002,Upper Gunnison,2011,1,ReservoirStorage,09009340,CRAWFORD RESERVOIR,5800.00,36.94
Gunnison,14020002,Upper Gunnison,2011,1,ReservoirStorage,09125800,SILVER JACK RESERVOIR,1800.00,9.15
Gunnison,14020003,Tomichi,2011,1,ForecastedRunoff,09119000,"TOMICHI CREEK AT GUNNISON, CO",84000.00,67.03
Gunnison,14020003,Tomichi,2011,1,ReservoirStorage,09116500,VOUGA RESERVOIR NEAR DOYLEVILLE,460.00,73.63
Gunnison,14020004,North Fork Gunnison,2011,1,ForecastedRunoff,09132500,NORTH FORK GUNNISON R NR SOMERSET,400000.00,75.78
Gunnison,14020004,North Fork Gunnison,2011,1,ReservoirStorage,09009100,PAONIA RESERVOIR,1638.00,13.62
Gunnison,14020005,Lower Gunnison,2011,1,ForecastedRunoff,09152500,GUNNISON RIVER NR GRAND JUNCTION,1900000.00,74.13
Gunnison,14020006,Uncompahgre,2011,1,ForecastedRunoff,09147500,UNCOMPAHGRE RIVER AT COLONA,150000.00,70.80
Gunnison,14020006,Uncompahgre,2011,1,ReservoirStorage,09147022,RIDGEWAY RESERVOIR,66620.00,69.40
Gunnison,14030003,San Miguel,2011,1,ForecastedRunoff,09172500,SAN MIGUEL RIVER NEAR PLACERVILLE,140000.00,66.80
Rio Grande,13010001,Rio Grande Headwaters,2011,1,ForecastedRunoff,08220000,RIO GRANDE NEAR DEL NORTE,570000.00,61.34
Rio Grande,13010001,Rio Grande Headwaters,2011,1,ReservoirStorage,08008130,RIO GRANDE RESERVOIR,15078.00,52.50
Rio Grande,13010001,Rio Grande Headwaters,2011,1,ReservoirStorage,08008150,SANTA MARIA RESERVOIR,6000.00,30.63
Rio Grande,13010001,Rio Grande Headwaters,2011,1,ReservoirStorage,08008170,CONTINENTAL RESERVOIR,3795.00,63.56
Rio Grande,13010002,Alamosa-Trinchera,2011,1,ForecastedRunoff,08236000,ALAMOSA CREEK ABOVE TERRACE RESERVOIR,74000.00,56.17
Rio Grande,13010002,Alamosa-Trinchera,2011,1,ForecastedRunoff,08240500,TRINCHERA CK,7200.00,25.47
Rio Grande,13010002,Alamosa-Trinchera,2011,1,ForecastedRunoff,08241500,SANGRE DE CRISTO,4500.00,20.12
Rio Grande,13010002,Alamosa-Trinchera,2011,1,ForecastedRunoff,08242500,UTE CREEK,7900.00,27.91
Rio Grande,13010002,Alamosa-Trinchera,2011,1,ForecastedRunoff,08250000,CULEBRA CREEK AT SAN LUIS,18000.00,45.59
Rio Grande,13010002,Alamosa-Trinchera,2011,1,ReservoirStorage,08008160,MOUNTAIN HOME,2800.00,18.91
Rio Grande,13010002,Alamosa-Trinchera,2011,1,ReservoirStorage,MTNRESCO,TERRACE RESERVOIR,1702.00,25.66
Rio Grande,13010004,Saguache,2011,1,ForecastedRunoff,08227000,"SAGUACHE CREEK NEAR SAGUACHE, CO",35000.00,60.23
Rio Grande,13010005,Conejos,2011,1,ForecastedRunoff,08246500,CONEJOS RIVER NEAR MOGOTE,220000.00,59.30
Rio Grande,13010005,Conejos,2011,1,ReservoirStorage,08008120,PLATORO RESERVOIR,21564.00,61.31
San Juan-Dolores,14030002,Upper Dolores,2011,1,ForecastedRunoff,09169000,DOLORES RIVER BELOW MCPHEE RESERVOIR,350000.00,64.63
San Juan-Dolores,14030002,Upper Dolores,2011,1,ReservoirStorage,09009170,GROUNDHOG RESERVOIR,13200.00,51.24
San Juan-Dolores,14030002,Upper Dolores,2011,1,ReservoirStorage,MPHC2000,MCPHEE RESERVOIR,275358.00,67.33
San Juan-Dolores,14080101,Upper San Juan,2011,1,ForecastedRunoff,09346400,SAN JUAN RIVER NEAR CARRACAS,440000.00,63.28
San Juan-Dolores,14080101,Upper San Juan,2011,1,ForecastedRunoff,09353500,LOS PINOS RIVER NEAR BAYFIELD,215000.00,60.03
San Juan-Dolores,14080101,Upper San Juan,2011,1,ReservoirStorage,09009130,VALLECITO RESERVOIR,67000.00,55.77
San Juan-Dolores,14080102,Piedra,2011,1,ForecastedRunoff,09349800,PIEDRA RIVER NEAR ARBOLES,245000.00,66.61
San Juan-Dolores,14080104,Animas,2011,1,ForecastedRunoff,09361500,ANIMAS RIVER AT DURANGO,500000.00,64.89
San Juan-Dolores,14080104,Animas,2011,1,ForecastedRunoff,09363100,FLORIDA RIVER INFLOW TO LEMON RESERVOIR,62000.00,64.19
San Juan-Dolores,14080104,Animas,2011,1,ReservoirStorage,09009070,LEMON RESERVOIR,14065.00,24.60
San Juan-Dolores,14080105,Middle San Juan,2011,1,ForecastedRunoff,09365500,LA PLATA RIVER AT HESPERUS,28000.00,67.30
San Juan-Dolores,14080105,Middle San Juan,2011,1,ReservoirStorage,LONRESCO,LONG HOLLOW RESERVOIR,0.00,50.00
San Juan-Dolores,14080107,Mancos,2011,1,ForecastedRunoff,09370500,MANCOS RIVER NEAR MANCOS,38000.00,64.28
San Juan-Dolores,14080107,Mancos,2011,1,ReservoirStorage,09009050,JACKSON GULCH RESERVOIR,5245.00,68.22
South Platte,10190001,South Platte Headwater,2011,1,ForecastedRunoff,06695500,ELEVENMILE CANYON RESV INFLOW,61000.00,72.09
South Platte,10190001,South Platte Headwater,2011,1,ReservoirStorage,06016010,ANTERO RESERVOIR,19900.00,61.19
South Platte,10190001,South Platte Headwater,2011,1,ReservoirStorage,06016100,ELEVENMILE CANYON RESERVOIR,99349.00,63.68
South Platte,10190001,South Platte Headwater,2011,1,ReservoirStorage,16016025,SPINNEY MOUNTAIN RESERVOIR,38240.00,87.12
South Platte,10190002,Upper South Platte,2011,1,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,215000.00,72.82
South Platte,10190002,Upper South Platte,2011,1,ForecastedRunoff,06710385,BEAR CREEK ABV EVERGREEN,9800.00,19.31
South Platte,10190002,Upper South Platte,2011,1,ReservoirStorage,06016080,CHEESMAN LAKE,76649.00,89.26
South Platte,10190002,Upper South Platte,2011,1,ReservoirStorage,09009020,DILLON RESERVOIR,219000.00,18.72
South Platte,10190003,Middle South Platte-Cherry Creek,2011,1,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,215000.00,72.82
South Platte,10190003,Middle South Platte-Cherry Creek,2011,1,ForecastedRunoff,06710385,BEAR CREEK ABV EVERGREEN,9800.00,19.31
South Platte,10190003,Middle South Platte-Cherry Creek,2011,1,ForecastedRunoff,06719505,CLEAR CREEK AT GOLDEN,137000.00,83.30
South Platte,10190003,Middle South Platte-Cherry Creek,2011,1,ForecastedRunoff,06724000,SAINT VRAIN CREEK AT LYONS,112000.00,79.39
South Platte,10190003,Middle South Platte-Cherry Creek,2011,1,ForecastedRunoff,06727000,BOULDER CREEK NEAR ORODELL,61000.00,69.49
South Platte,10190003,Middle South Platte-Cherry Creek,2011,1,ForecastedRunoff,06729500,"SOUTH BOULDER CK NR ELDORADO SPRINGS, CO",43000.00,68.05
South Platte,10190003,Middle South Platte-Cherry Creek,2011,1,ForecastedRunoff,06738000,"BIG THOMPSON R AT MOUTH, NR DRAKE, CO",114000.00,74.67
South Platte,10190003,Middle South Platte-Cherry Creek,2011,1,ForecastedRunoff,06752000,CACHE LA POUDRE R AT CANYON MOUTH,300000.00,77.32
South Platte,10190003,Middle South Platte-Cherry Creek,2011,1,ReservoirStorage,06016020,BARR LAKE,13463.00,10.01
South Platte,10190003,Middle South Platte-Cherry Creek,2011,1,ReservoirStorage,06016230,MILTON RESERVOIR,14521.00,28.03
South Platte,10190003,Middle South Platte-Cherry Creek,2011,1,ReservoirStorage,06016280,STANDLEY RESERVOIR,33914.00,47.16
South Platte,10190003,Middle South Platte-Cherry Creek,2011,1,ReservoirStorage,06016370,HORSECREEK RESERVOIR,1573.00,9.77
South Platte,10190004,Clear,2011,1,ForecastedRunoff,06719505,CLEAR CREEK AT GOLDEN,137000.00,83.30
South Platte,10190005,St. Vrain,2011,1,ForecastedRunoff,06724000,SAINT VRAIN CREEK AT LYONS,112000.00,79.39
South Platte,10190005,St. Vrain,2011,1,ForecastedRunoff,06727000,BOULDER CREEK NEAR ORODELL,61000.00,69.49
South Platte,10190005,St. Vrain,2011,1,ForecastedRunoff,06729500,"SOUTH BOULDER CK NR ELDORADO SPRINGS, CO",43000.00,68.05
South Platte,10190005,St. Vrain,2011,1,ReservoirStorage,06016130,GROSS RESERVOIR,30200.00,72.57
South Platte,10190005,St. Vrain,2011,1,ReservoirStorage,06016220,MARSHALL RESERVOIR,3734.00,20.17
South Platte,10190005,St. Vrain,2011,1,ReservoirStorage,06016260,BUTTONROCK (RALPH PRICE) RESERVOIR,15000.00,91.04
South Platte,10190005,St. Vrain,2011,1,ReservoirStorage,06016290,TERRY RESERVOIR,5300.00,54.86
South Platte,10190005,St. Vrain,2011,1,ReservoirStorage,06016300,UNION RESERVOIR,11829.00,71.14
South Platte,10190006,Big Thompson,2011,1,ForecastedRunoff,06738000,"BIG THOMPSON R AT MOUTH, NR DRAKE, CO",114000.00,74.67
South Platte,10190006,Big Thompson,2011,1,ReservoirStorage,06016040,BOYD LAKE,36931.00,73.63
South Platte,10190006,Big Thompson,2011,1,ReservoirStorage,06016060,CARTER LAKE,36459.00,9.10
South Platte,10190006,Big Thompson,2011,1,ReservoirStorage,06016180,LAKE LOVELAND RESERVOIR,7273.00,45.02
South Platte,10190006,Big Thompson,2011,1,ReservoirStorage,06016190,LONE TREE RESERVOIR,5461.00,48.76
South Platte,10190006,Big Thompson,2011,1,ReservoirStorage,06016200,MARIANO RESERVOIR,3014.00,33.83
South Platte,10190006,Big Thompson,2011,1,ReservoirStorage,09009060,LAKE GRANBY,402400.00,73.32
South Platte,10190006,Big Thompson,2011,1,ReservoirStorage,09009160,WILLOW CREEK RESERVOIR,6900.00,74.56
South Platte,10190007,Cache La Poudre,2011,1,ForecastedRunoff,06752000,CACHE LA POUDRE R AT CANYON MOUTH,300000.00,77.32
South Platte,10190007,Cache La Poudre,2011,1,ReservoirStorage,06016030,BLACK HOLLOW RESERVOIR,2777.00,40.13
South Platte,10190007,Cache La Poudre,2011,1,ReservoirStorage,06016050,CACHE LA POUDRE,6360.00,59.21
South Platte,10190007,Cache La Poudre,2011,1,ReservoirStorage,06016070,CHAMBERS LAKE,3996.00,72.00
South Platte,10190007,Cache La Poudre,2011,1,ReservoirStorage,06016090,COBB LAKE,20250.00,88.06
South Platte,10190007,Cache La Poudre,2011,1,ReservoirStorage,06016120,FOSSIL CREEK RESERVOIR,6654.00,51.87
South Platte,10190007,Cache La Poudre,2011,1,ReservoirStorage,06016140,HALLIGAN RESERVOIR,5100.00,79.23
South Platte,10190007,Cache La Poudre,2011,1,ReservoirStorage,06016150,HORSETOOTH RESERVOIR,78182.00,44.23
South Platte,10190007,Cache La Poudre,2011,1,ReservoirStorage,06016310,WINDSOR RESERVOIR,10820.00,92.29
South Platte,10190012,Middle South Platte-Sterling,2011,1,ForecastedRunoff,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,215000.00,72.82
South Platte,10190012,Middle South Platte-Sterling,2011,1,ForecastedRunoff,06710385,BEAR CREEK ABV EVERGREEN,9800.00,19.31
South Platte,10190012,Middle South Platte-Sterling,2011,1,ForecastedRunoff,06719505,CLEAR CREEK AT GOLDEN,137000.00,83.30
South Platte,10190012,Middle South Platte-Sterling,2011,1,ForecastedRunoff,06724000,SAINT VRAIN CREEK AT LYONS,112000.00,79.39
South Platte,10190012,Middle South Platte-Sterling,2011,1,ForecastedRunoff,06727000,BOULDER CREEK NEAR ORODELL,61000.00,69.49
South Platte,10190012,Middle South Platte-Sterling,2011,1,ForecastedRunoff,06729500,"SOUTH BOULDER CK NR ELDORADO SPRINGS, CO",43000.00,68.05
South Platte,10190012,Middle South Platte-Sterling,2011,1,ForecastedRunoff,06738000,"BIG THOMPSON R AT MOUTH, NR DRAKE, CO",114000.00,74.67
South Platte,10190012,Middle South Platte-Sterling,2011,1,ForecastedRunoff,06752000,CACHE LA POUDRE R AT CANYON MOUTH,300000.00,77.32
South Platte,10190012,Middle South Platte-Sterling,2011,1,ReservoirStorage,06016110,EMPIRE RESERVOIR,29483.00,93.53
South Platte,10190012,Middle South Platte-Sterling,2011,1,ReservoirStorage,06016160,JACKSON LAKE RESERVOIR,24121.00,68.66
South Platte,10190012,Middle South Platte-Sterling,2011,1,ReservoirStorage,06016170,JULESBURG RESERVOIR,16661.00,33.83
South Platte,10190012,Middle South Platte-Sterling,2011,1,ReservoirStorage,06016240,POINT OF ROCKS RESERVOIR,51133.00,76.29
South Platte,10190012,Middle South Platte-Sterling,2011,1,ReservoirStorage,06016250,PREWITT RESERVOIR,14818.00,50.70
South Platte,10190012,Middle South Platte-Sterling,2011,1,ReservoirStorage,06016270,RIVERSIDE RESERVOIR,44647.00,88.28
Yampa-White,10180001,North Platte Headwaters,2011,1,ForecastedRunoff,06620000,NORTH PLATTE R NR NORTHGATE,365000.00,87.37
Yampa-White,14050001,Upper Yampa,2011,1,ForecastedRunoff,09239500,YAMPA RIVER AT STEAMBOAT SPRINGS,335000.00,77.59
Yampa-White,14050001,Upper Yampa,2011,1,ForecastedRunoff,09242500,"ELK RIVER NEAR MILNER, CO",420000.00,72.09
Arkansas,11020001,Arkansas Headwaters,2011,2,ForecastedRunoff,07091500,ARKANSAS RIVER AT SALIDA,300000.00,75.89
Arkansas,11020001,Arkansas Headwaters,2011,2,ReservoirStorage,07007020,CLEAR CREEK RESERVOIR,7400.00,55.60
Arkansas,11020001,Arkansas Headwaters,2011,2,ReservoirStorage,07007110,TURQUOISE LAKE,65925.00,26.33
Arkansas,11020001,Arkansas Headwaters,2011,2,ReservoirStorage,07007120,TWIN LAKES RESERVOIR,43321.00,38.73
Arkansas,11020001,Arkansas Headwaters,2011,2,ReservoirStorage,09009040,HOMESTAKE RESERVOIR,37400.00,65.54
Arkansas,11020002,Upper Arkansas,2011,2,ForecastedRunoff,07099400,PUEBLO RESERVOIR INFLOW,405000.00,69.96
Arkansas,11020002,Upper Arkansas,2011,2,ReservoirStorage,07007090,PUEBLO RESERVOIR,225086.00,74.73
Arkansas,11020005,Upper Arkansas-Lake Meredith,2011,2,ForecastedRunoff,07099400,ARKANSAS RIVER ABOVE PUEBLO,405000.00,69.96
Arkansas,11020005,Upper Arkansas-Lake Meredith,2011,2,ForecastedRunoff,07111000,HUERFANO RIVER NEAR REDWING,8000.00,28.72
Arkansas,11020005,Upper Arkansas-Lake Meredith,2011,2,ForecastedRunoff,07114000,CUCHARAS RIVER AT BOYD RANCH NR LA VETA,7000.00,30.59
Arkansas,11020005,Upper Arkansas-Lake Meredith,2011,2,ReservoirStorage,07007070,MEREDITH RESERVOIR,28959.43,65.95
Arkansas,11020005,Upper Arkansas-Lake Meredith,2011,2,ReservoirStorage,07007130,LAKE HENRY,5758.29,79.01
Arkansas,11020006,Huerfano,2011,2,ForecastedRunoff,07111000,HUERFANO RIVER NEAR REDWING,8000.00,28.72
Arkansas,11020006,Huerfano,2011,2,ForecastedRunoff,07114000,CUCHARAS RIVER AT BOYD RANCH NR LA VETA,7000.00,30.59
Arkansas,11020006,Huerfano,2011,2,ReservoirStorage,07007030,CUCHARAS RESERVOIR,59.50,27.42
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2011,2,ForecastedRunoff,07099400,ARKANSAS RIVER ABOVE PUEBLO,405000.00,69.96
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2011,2,ForecastedRunoff,07111000,HUERFANO RIVER NEAR REDWING,8000.00,28.72
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2011,2,ForecastedRunoff,07114000,CUCHARAS RIVER AT BOYD RANCH NR LA VETA,7000.00,30.59
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2011,2,ForecastedRunoff,07124500,PURGATOIRE RIVER AT TRINIDAD,18177.74,33.78
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2011,2,ReservoirStorage,07007010,ADOBE CREEK RESERVOIR,38501.29,63.92
Arkansas,11020009,Upper Arkansas-John Martin Reservoir,2011,2,ReservoirStorage,07007060,JOHN MARTIN RESERVOIR,50500.00,47.40
Arkansas,11020010,Purgatoire,2011,2,ForecastedRunoff,07124500,PURGATOIRE RIVER AT TRINIDAD,18177.74,33.78
Arkansas,11020010,Purgatoire,2011,2,ReservoirStorage,07007100,TRINIDAD LAKE,17700.00,46.27
Colorado,14010001,Colorado Headwaters,2011,2,ForecastedRunoff,09070500,COLORADO RIVER NEAR DOTSERO,1730000.00,70.08
Colorado,14010001,Colorado Headwaters,2011,2,ReservoirStorage,09009150,WILLIAMS FORK RESERVOIR,80700.00,96.99
Colorado,14010001,Colorado Headwaters,2011,2,ReservoirStorage,09041395,WOLFORD MOUNTAIN RESERVOIR,54070.00,98.37
Colorado,14010002,Blue,2011,2,ForecastedRunoff,09057500,BLUE RIVER INFLOW TO GREEN MOUNTAIN RES,340000.00,81.79
Colorado,14010002,Blue,2011,2,ReservoirStorage,09009030,GREEN MOUNTAIN RESERVOIR,70100.00,22.83
Colorado,14010003,Eagle,2011,2,ForecastedRunoff,09070000,EAGLE RIVER BELOW GYPSUM,380000.00,69.47
Colorado,14010004,Roaring Fork,2011,2,ForecastedRunoff,09085000,ROARING FORK AT GLENWOOD SPRINGS,830000.00,75.06
Colorado,14010004,Roaring Fork,2011,2,ReservoirStorage,09009110,RUEDI RESERVOIR,72032.00,47.12
Colorado,14010005,Colorado Headwaters-Plateau,2011,2,ForecastedRunoff,09095500,COLORADO RIVER NEAR CAMEO,2910000.00,75.18
Colorado,14010005,Colorado Headwaters-Plateau,2011,2,ReservoirStorage,09009140,VEGA RESERVOIR,12600.00,54.44
Gunnison,14020001,East-Taylor,2011,2,ForecastedRunoff,09109209,TAYLOR R INF TO TAYLOR PARK RESERVOIR,115000.00,73.78
Gunnison,14020001,East-Taylor,2011,2,ForecastedRunoff,09112500,EAST RIVER AT ALMONT,220000.00,71.80
Gunnison,14020001,East-Taylor,2011,2,ReservoirStorage,09009120,TAYLOR PARK RESERVOIR,74254.00,80.89
Gunnison,14020002,Upper Gunnison,2011,2,ForecastedRunoff,09124500,"LAKE FORK AT GATEVIEW, CO",124000.00,53.35
Gunnison,14020002,Upper Gunnison,2011,2,ForecastedRunoff,09124800,GUNNISON R INF TO BLUE MESA RESERVOIR,775000.00,62.21
Gunnison,14020002,Upper Gunnison,2011,2,ReservoirStorage,09009010,BLUE MESA RESERVOIR,553198.00,73.83
Gunnison,14020002,Upper Gunnison,2011,2,ReservoirStorage,09009080,MORROW POINT RESERVOIR,111977.00,37.51
Gunnison,14020002,Upper Gunnison,2011,2,ReservoirStorage,09009330,FRUITLAND RESERVOIR,1400.00,62.02
